userId,itemId,rating,timestamp
488,1270,2.0,962434740
488,1291,5.0,962433644
488,1304,5.0,962433673
488,1321,4.0,962434444
488,1333,4.0,962434444
488,1337,3.0,962434422
488,1394,4.0,962133635
488,1580,4.0,962433872
488,1617,5.0,962434201
488,1625,4.0,962434623
488,1834,4.0,962133635
488,1953,4.0,962433586
488,1954,3.0,962433644
488,1961,3.0,962133657
488,1997,4.0,962434422
488,2000,5.0,962434265
488,2028,4.0,962434157
488,2054,2.0,962434329
488,2105,2.0,962434329
488,2174,3.0,962434293
488,2303,3.0,962434157
488,2353,5.0,962433721
488,2366,3.0,962433873
488,2406,4.0,962433873
488,2571,2.0,962433644
488,2628,5.0,962433893
488,2716,2.0,962434444
488,2863,4.0,962434478
488,2871,4.0,962433819
488,2916,5.0,962433893
488,2948,4.0,962433702
488,2987,4.0,962433819
488,3093,4.0,962434910
488,3330,3.0,962434124
488,3334,3.0,962434265
488,3363,4.0,962433943
488,3384,3.0,962433616
488,3386,3.0,962434644
488,3418,4.0,962433702
488,3471,4.0,962434157
488,3494,3.0,962433873
488,3527,3.0,962433586
488,3545,2.0,962434890
488,3682,4.0,962434968
488,3700,4.0,962434758
488,3730,4.0,962434576
488,3788,3.0,962434599
656,207,3.5,1171222464
656,262,4.0,1171223459
656,446,5.0,1171227559
656,548,4.0,1171223549
656,656,4.0,1171224102
656,757,5.0,1171227440
656,1218,4.0,1171227828
656,1453,3.5,1171223809
656,1960,3.5,1171227849
656,2366,3.0,1171222442
656,3155,2.0,1171223528
656,3381,3.0,1171226020
656,3404,4.0,1171223852
656,3841,4.0,1171223862
656,3972,4.0,1171227872
656,3996,3.0,1171227486
656,4994,3.5,1171223837
656,6077,5.0,1171225110
656,6506,3.5,1171227665
656,7090,3.5,1171227697
656,7151,3.5,1171224113
656,7486,4.0,1171227776
656,7981,4.5,1171227792
656,8983,2.5,1171227706
656,26585,5.0,1171227518
656,26694,3.5,1171227817
656,31053,3.0,1171226042
656,31878,4.0,1171227842
656,45499,3.0,1171223766
656,46322,4.0,1171227569
959,17,3.0,944315600
959,21,4.0,944315027
959,25,4.0,944314726
959,34,4.0,944315252
959,36,4.0,944315600
959,50,5.0,944314725
959,52,4.0,944314790
959,72,4.0,944315027
959,110,4.0,944314725
959,199,4.0,944315730
959,223,3.0,944315191
959,246,4.0,944314790
959,260,5.0,944314525
959,296,5.0,944314725
959,318,4.0,944314525
959,356,4.0,944315252
959,357,3.0,944315027
959,441,4.0,944315027
959,509,4.0,944315881
959,527,4.0,944314725
959,555,4.0,944315881
959,593,4.0,944314525
959,608,5.0,944315730
959,800,3.0,944314467
959,858,5.0,944314373
959,898,4.0,944315881
959,908,5.0,944314525
959,912,4.0,944314639
959,953,4.0,944314638
959,1041,3.0,944315438
959,1059,4.0,944315730
959,1177,3.0,944315664
959,1197,4.0,944315824
959,1198,5.0,944314418
959,1210,4.0,944314467
959,1213,4.0,944314790
959,1222,4.0,944314307
959,1247,5.0,944315824
959,1357,4.0,944314867
959,1358,5.0,944314418
959,1446,4.0,944315027
959,1584,3.0,944315390
959,1589,3.0,944314790
959,1611,4.0,944315438
959,1682,4.0,944315664
959,1693,3.0,944315664
959,1701,3.0,944315191
959,1704,5.0,944314525
959,1719,4.0,944315438
959,1721,3.0,944314467
959,1732,3.0,944315191
959,1784,3.0,944315252
959,1794,2.0,944315664
959,1836,3.0,944314867
959,1883,3.0,944314867
959,1923,3.0,944315027
959,1962,4.0,944314525
959,1966,4.0,944315133
959,2028,5.0,944315438
959,2268,3.0,944315664
959,2278,5.0,944314867
959,2318,5.0,944315252
959,2324,4.0,944314961
959,2329,3.0,944315730
959,2396,4.0,944315300
959,2501,4.0,944315600
959,2628,4.0,944314867
959,2686,4.0,944315438
959,2858,4.0,944313762
959,2916,4.0,944314867
959,2959,4.0,944313840
959,2966,5.0,944313762
959,3006,4.0,944313762
959,3081,5.0,944313987
959,5060,4.0,944314307
1332,110,2.0,1529895677
1332,260,3.0,1529895664
1332,318,2.0,1529895621
1332,356,4.0,1529895648
1332,527,5.0,1529895629
1332,539,4.0,1529906985
1332,1196,2.0,1529895643
1332,1198,2.0,1529895670
1332,1682,4.0,1529896473
1332,1704,5.0,1529895968
1332,2028,4.0,1529895693
1332,2396,5.0,1529896038
1332,2571,3.0,1529895992
1332,2858,2.0,1529896484
1332,3408,4.0,1529896498
1332,4995,5.0,1529896453
1332,5995,5.0,1529896450
1332,8665,3.0,1529896490
1332,47610,5.0,1529907099
1332,63082,5.0,1529906518
1332,72998,5.0,1529906508
1332,99114,1.0,1529895774
1332,106782,2.0,1529895725
1332,116797,5.0,1529895714
1332,177593,2.0,1529895744
1550,260,5.0,1051743140
1550,310,4.0,1051742556
1550,356,3.0,1051742506
1550,541,3.0,1051743140
1550,593,4.0,1051742487
1550,628,5.0,1051742968
1550,750,5.0,1051743140
1550,1009,3.0,1051742750
1550,1016,4.0,1051743028
1550,1028,4.0,1051742848
1550,1030,3.0,1051742928
1550,1079,5.0,1051742940
1550,1097,5.0,1051743140
1550,1193,5.0,1051742521
1550,1196,5.0,1051743140
1550,1200,4.0,1051743140
1550,1214,4.0,1051743140
1550,1270,3.0,1051743140
1550,1324,3.0,1051742928
1550,1573,3.0,1051742735
1550,1588,3.0,1051742863
1550,1689,3.0,1051742487
1550,1961,4.0,1051742618
1550,1967,4.0,1051742848
1550,1983,3.0,1051742821
1550,2014,4.0,1051742994
1550,2032,5.0,1051743028
1550,2088,3.0,1051742834
1550,2140,3.0,1051742618
1550,2161,3.0,1051743064
1550,2253,4.0,1051742779
1550,2313,4.0,1051742940
1550,2315,2.0,1051742506
1550,2335,3.0,1051742821
1550,2340,4.0,1051742863
1550,2455,5.0,1051742980
1550,2628,5.0,1051742556
1550,2699,3.0,1051742618
1550,2854,3.0,1051742980
1550,2946,4.0,1051743028
1550,3528,4.0,1051743028
1550,3948,5.0,1051742876
1550,4467,3.0,1051743042
1550,4557,5.0,1051742821
1550,5093,3.0,1051742956
1550,5650,4.0,1051742956
1550,5816,5.0,1051742556
1550,5852,5.0,1051743008
2478,342,4.0,1038495984
2478,367,2.0,1038496341
2478,519,2.0,1038496186
2478,653,3.0,1038496440
2478,750,3.0,1038496462
2478,908,5.0,1038495208
2478,919,5.0,1038495984
2478,920,2.0,1038495774
2478,969,3.0,1038496105
2478,1005,1.0,1038496388
2478,1097,3.0,1038495330
2478,1198,4.0,1038495263
2478,1206,5.0,1038495774
2478,1219,5.0,1038496645
2478,1240,5.0,1038496081
2478,1248,5.0,1038495263
2478,1254,4.0,1038495901
2478,1284,4.0,1038496166
2478,1287,4.0,1038496022
2478,2011,4.0,1038496611
2478,2101,4.0,1038496548
2478,2367,3.0,1038496166
2478,2381,1.0,1038495330
2478,2383,1.0,1038495875
2478,2396,5.0,1038495796
2478,2404,1.0,1038496361
2478,2409,1.0,1038496140
2478,2722,3.0,1038496059
2478,2735,1.0,1038495263
2478,2805,3.0,1038496548
2478,2917,4.0,1038496059
2478,3127,4.0,1038496222
2478,3256,3.0,1038496523
2478,3262,4.0,1038496611
2478,3330,3.0,1038495263
2478,3654,3.0,1038495330
2478,3668,4.0,1038496611
2478,3676,5.0,1038495208
2478,3745,2.0,1038496023
2478,3765,4.0,1038495901
2478,3767,2.0,1038495954
2478,4225,3.0,1038495922
2478,4493,1.0,1038495818
2478,5017,4.0,1038496388
2478,5090,4.0,1038495954
2478,5120,4.0,1038496645
2478,5328,4.0,1038495263
2478,5841,1.0,1038495716
2478,5859,4.0,1038495681
2478,5878,5.0,1038495649
2478,5881,3.0,1038495610
2478,5907,5.0,1038495556
2580,260,5.0,913042588
2580,674,3.0,913042441
2580,746,4.0,913042099
2580,899,5.0,913042000
2580,900,2.0,913042000
2580,901,2.0,913042000
2580,903,4.0,913041752
2580,904,5.0,913041752
2580,908,5.0,913041752
2580,909,3.0,913041448
2580,911,1.0,913041448
2580,913,5.0,913042082
2580,914,3.0,913041899
2580,917,5.0,913042326
2580,919,5.0,913042276
2580,920,5.0,913042276
2580,922,5.0,913042158
2580,923,2.0,913042588
2580,930,5.0,913042082
2580,933,5.0,913041752
2580,938,4.0,913042000
2580,942,4.0,913042082
2580,944,3.0,913042276
2580,954,5.0,913042276
2580,959,3.0,913042276
2580,961,2.0,913042276
2580,962,4.0,913042276
2580,974,3.0,913042326
2580,1008,2.0,913042198
2580,1014,2.0,913041498
2580,1017,4.0,913042441
2580,1018,3.0,913041498
2580,1022,5.0,913042000
2580,1028,5.0,913041448
2580,1032,5.0,913042000
2580,1035,5.0,913041899
2580,1083,5.0,913041448
2580,1084,5.0,913042503
2580,1086,5.0,913041752
2580,1099,3.0,913042276
2580,1154,3.0,913042082
2580,1196,4.0,913042588
2580,1201,3.0,913042387
2580,1204,3.0,913042441
2580,1248,4.0,913041752
2580,1262,5.0,913042441
2580,1276,4.0,913041448
2580,1283,2.0,913042198
2580,1284,4.0,913042082
2580,1304,5.0,913041447
2580,1929,4.0,913042276
2580,1947,4.0,913041899
2580,1948,4.0,913041498
2580,1951,2.0,913041899
2580,2015,1.0,913041498
2580,2019,5.0,913042198
2580,2057,4.0,913042441
2580,2078,4.0,913041448
2580,2080,5.0,913042000
2580,2087,5.0,913042000
2580,2096,5.0,913042000
2580,2098,4.0,913041498
2580,2135,2.0,913042441
2580,2136,2.0,913041498
2580,2182,2.0,913041752
2580,2183,5.0,913041807
2580,2184,3.0,913041752
2580,2185,2.0,913041807
2580,2186,5.0,913041752
2580,2187,2.0,913041807
2580,2203,5.0,913042082
2580,2287,3.0,913041752
2580,2300,4.0,913041448
2580,4970,4.0,913042276
2849,50,5.0,1379093677
2849,318,5.0,1379093668
2849,527,4.5,1379093707
2849,858,2.5,1379093713
2849,912,1.0,1379093683
2849,1221,2.5,1379093721
2849,1260,0.5,1379093793
2849,1261,5.0,1379093266
2849,1385,4.0,1379093308
2849,1591,3.5,1379093327
2849,1603,4.0,1379093522
2849,2019,5.0,1379093704
2849,2389,5.0,1379093519
2849,2393,4.5,1379093246
2849,2427,4.5,1379093250
2849,2571,5.0,1379093767
2849,2959,5.0,1379093762
2849,3159,4.0,1379093383
2849,3301,4.0,1379093300
2849,3354,4.5,1379093295
2849,3534,5.0,1379093357
2849,3555,4.5,1379093290
2849,3668,1.5,1379093515
2849,4734,5.0,1379093315
2849,6003,4.5,1379093528
2849,6016,4.0,1379093726
2849,58559,5.0,1379093699
3766,29,4.0,1348078868
3766,101,3.5,1348078892
3766,111,5.0,1348078698
3766,247,4.5,1350865586
3766,318,2.5,1348078580
3766,527,3.5,1348078595
3766,608,4.5,1348078836
3766,720,0.5,1348078920
3766,922,3.0,1348078325
3766,928,3.5,1348078410
3766,1086,4.0,1348078371
3766,1090,4.5,1348078855
3766,1175,4.0,1348078658
3766,1178,4.0,1348078825
3766,1185,2.5,1348078590
3766,1199,5.0,1348078624
3766,1213,3.5,1348078833
3766,1222,5.0,1348078585
3766,1228,5.0,1348079580
3766,1235,4.0,1348079531
3766,1245,5.0,1348078627
3766,1253,1.0,1348078335
3766,1260,4.5,1348078429
3766,1263,3.0,1348078851
3766,1274,0.5,1348079368
3766,1293,3.5,1348078587
3766,1298,4.0,1348078330
3766,1299,4.0,1348078296
3766,1449,3.5,1348078327
3766,1588,0.5,1348078421
3766,1732,4.5,1348078629
3766,1921,5.0,1348078886
3766,1952,4.0,1348079573
3766,2064,4.0,1348078907
3766,2067,3.5,1348078342
3766,2076,3.0,1348078815
3766,2291,2.0,1348078645
3766,2313,4.0,1348078310
3766,2384,1.0,1348078366
3766,2395,4.0,1348078660
3766,2410,3.5,1348078378
3766,2454,1.0,1348078438
3766,2729,4.0,1348078813
3766,2788,0.5,1348078648
3766,3160,4.0,1348078905
3766,3168,4.5,1348079545
3766,3362,5.0,1348078775
3766,3421,3.0,1348079550
3766,3424,4.5,1348078809
3766,3551,4.0,1348078592
3766,3608,2.0,1348078349
3766,3683,3.5,1348078876
3766,3735,4.5,1348078822
3766,3742,3.0,1348078599
3766,4262,3.5,1348078630
3766,4848,2.5,1348078621
3766,4881,3.0,1348078772
3766,5902,4.0,1348078841
3766,6001,4.0,1348079522
3766,6440,5.0,1348078888
3766,6987,3.0,1348078601
3766,8042,5.0,1348079577
3766,8950,4.5,1348078873
3766,30810,3.5,1348078882
3766,48774,4.0,1348078674
3766,54881,3.5,1350865525
3766,64839,4.5,1348079535
3766,68237,5.0,1348079415
3766,68954,3.0,1350865534
3766,72226,4.0,1350865516
3766,82459,2.5,1350865541
3766,94733,3.5,1348078750
4541,111,3.5,1493003281
4541,215,3.5,1549833573
4541,260,2.5,1493003292
4541,318,2.0,1549833125
4541,541,4.0,1493005105
4541,593,3.0,1493004954
4541,608,4.0,1493046838
4541,741,3.5,1493005072
4541,750,3.5,1493003442
4541,778,3.5,1493004982
4541,858,4.0,1493005425
4541,903,4.0,1493005395
4541,904,4.0,1493003311
4541,908,2.5,1493047000
4541,911,3.5,1493005878
4541,912,4.0,1493005085
4541,913,3.5,1493045423
4541,919,3.0,1493005083
4541,922,3.5,1493005568
4541,923,4.0,1493005725
4541,924,4.5,1493003380
4541,950,4.0,1493004506
4541,951,3.5,1493004526
4541,953,3.5,1549833070
4541,965,3.5,1493046765
4541,1086,4.0,1314673147
4541,1136,3.5,1493005695
4541,1193,4.0,1493003361
4541,1199,3.5,1493045450
4541,1200,3.5,1320967088
4541,1203,4.5,1493005751
4541,1206,3.5,1493045631
4541,1212,3.5,1493044826
4541,1214,4.5,1320967070
4541,1215,4.0,1493047774
4541,1222,2.5,1493005557
4541,1232,4.5,1493556110
4541,1234,3.5,1493044840
4541,1248,3.5,1314673306
4541,1250,4.5,1493003613
4541,1252,3.5,1493005364
4541,1258,4.0,1493003370
4541,1261,4.0,1314672978
4541,1262,3.0,1493005046
4541,1274,4.0,1493005153
4541,1276,3.0,1493044805
4541,1281,3.5,1314673569
4541,1305,3.5,1549833510
4541,1321,4.0,1493044619
4541,1350,3.5,1314673160
4541,1464,2.5,1493556119
4541,1617,2.5,1493045707
4541,1665,2.0,1314673645
4541,1732,3.5,1493046905
4541,1953,2.5,1493046498
4541,1994,2.5,1493045785
4541,2019,4.0,1493005382
4541,2066,3.5,1493045310
4541,2076,4.0,1493044899
4541,2118,3.5,1493005704
4541,2160,4.0,1314672980
4541,2184,4.0,1493004562
4541,2186,3.5,1493005743
4541,2203,4.0,1493045886
4541,2288,4.5,1493003392
4541,2391,4.0,1549838732
4541,2488,4.0,1493044905
4541,2551,4.0,1493045509
4541,2672,1.5,1314673526
4541,2819,3.0,1314673634
4541,2968,2.0,1314672920
4541,3000,5.0,1314674092
4541,3018,3.5,1493045752
4541,3068,3.5,1493005883
4541,3088,2.5,1549833076
4541,3362,5.0,1549835419
4541,3435,3.5,1549838749
4541,3476,3.0,1314673256
4541,3504,4.0,1493004863
4541,3627,4.5,1493004435
4541,3683,3.5,1493005193
4541,3703,3.5,1493044820
4541,3730,4.0,1493005320
4541,3735,4.0,1314673455
4541,3741,3.5,1493005119
4541,3868,2.5,1314638682
4541,4105,3.0,1493048618
4541,4226,3.5,1493004888
4541,4334,5.0,1549833543
4541,4432,3.5,1493045860
4541,4467,2.0,1314673615
4541,4833,3.0,1493005718
4541,4848,4.5,1493048665
4541,4865,1.0,1314673416
4541,4878,3.0,1549846029
4541,4973,2.5,1549833062
4541,5105,4.5,1493005443
4541,5291,4.0,1493005093
4541,5618,4.5,1495418651
4541,5690,3.0,1493005367
4541,5971,4.0,1493003359
4541,6001,4.5,1493046847
4541,6350,4.0,1493005370
4541,6440,3.0,1493045785
4541,6530,4.0,1493047040
4541,6660,4.0,1493003493
4541,6669,5.0,1493005140
4541,6713,4.0,1495418656
4541,6774,4.0,1493005707
4541,6867,3.0,1549831893
4541,7013,5.0,1493004788
4541,7063,4.0,1493044815
4541,7099,4.0,1493003299
4541,7323,4.0,1549831071
4541,7387,3.5,1493005102
4541,7560,4.5,1493003454
4541,8228,3.5,1493005440
4541,8477,4.5,1493048676
4541,26662,4.0,1493003304
4541,26702,4.0,1493004470
4541,26776,3.5,1493047135
4541,26903,4.0,1493045478
4541,27731,3.0,1549831921
4541,27773,3.5,1493045741
4541,31658,4.0,1493003264
4541,32657,3.5,1493046575
4541,36276,4.5,1493003175
4541,48394,2.5,1493004842
4541,49312,4.5,1495418423
4541,52885,3.5,1493045864
4541,57504,4.0,1495418200
4541,59118,3.0,1320967051
4541,65261,3.5,1549831943
4541,68954,2.0,1549833222
4541,72720,4.0,1549835284
4541,74228,4.0,1493003130
4541,81257,3.5,1549831769
4541,83132,3.5,1549831939
4541,85414,2.0,1549846034
4541,90809,4.0,1495450203
4541,96911,4.0,1495420868
4541,101942,3.5,1495418397
4541,104879,3.5,1549846074
4541,104944,4.0,1495419813
4541,105211,3.5,1495419835
4541,106766,4.0,1493048148
4541,111384,3.0,1493044490
4541,115122,4.0,1493003201
4541,115569,4.0,1549846076
4541,119145,0.5,1493003692
4541,121231,4.0,1493007388
4541,128606,4.5,1549830168
4541,140174,3.5,1495419882
4541,158966,3.5,1549833033
4541,163134,4.0,1495418614
4541,164179,3.5,1493044580
4541,173369,4.0,1549832045
4541,177651,4.5,1549832006
4626,50,4.0,1234730184
4626,110,4.5,1234730149
4626,150,4.0,1234730106
4626,344,4.0,1234730207
4626,356,4.5,1234730187
4626,380,4.0,1234730152
4626,480,5.0,1234730128
4626,527,3.5,1234730109
4626,589,4.0,1234730216
4626,592,2.0,1234730138
4626,593,4.0,1234730223
4626,922,4.5,1234729849
4626,930,4.0,1234729899
4626,1196,5.0,1234730056
4626,1210,5.0,1234730058
4626,1253,3.0,1234729834
4626,1256,1.0,1234729872
4626,1721,3.5,1234730154
4626,1959,3.5,1234729882
4626,1982,2.0,1234729837
4626,2028,4.0,1234730101
4626,2231,3.0,1234729825
4626,2571,4.5,1234730067
4626,2948,3.0,1234729797
4626,2959,5.0,1234730172
4626,3285,5.0,1234729893
4626,3424,4.0,1234729845
4626,3476,4.0,1234729919
4626,3504,3.5,1234729926
4626,3698,3.5,1234729815
4626,3740,1.5,1234729912
4626,4993,4.5,1234730121
4626,4995,4.0,1234730219
4626,5349,3.5,1234730080
4626,5445,4.0,1234730075
4626,5952,4.5,1234730112
4626,6539,4.0,1234730140
4626,6874,4.0,1234730053
4626,7153,5.0,1234730169
4626,7438,4.0,1234730163
4626,8949,4.5,1234729817
4626,58559,4.5,1234730178
4626,59315,4.0,1234730130
4626,63853,2.5,1234729975
4908,50,5.0,1408930898
4908,169,3.0,1408930678
4908,260,4.0,1408930981
4908,318,5.0,1408930892
4908,519,4.0,1408930571
4908,531,2.0,1408930490
4908,837,3.5,1408930555
4908,858,5.0,1408930895
4908,1012,4.0,1408930699
4908,1196,4.0,1408930995
4908,1198,3.0,1408930967
4908,1221,5.0,1408930902
4908,1347,3.0,1408930505
4908,2082,4.0,1408930599
4908,2090,3.5,1408930777
4908,2140,2.0,1408930478
4908,3173,3.5,1408930634
4908,4993,4.5,1408931036
4908,5103,3.5,1408930707
4908,5785,3.5,1408930755
4908,6218,2.0,1408930523
4908,6565,2.5,1408930604
4908,7153,4.5,1408931039
4908,40278,3.5,1408930763
4908,48516,4.5,1408931081
4908,54272,4.5,1408930586
4908,58559,4.5,1408930958
4908,79132,4.0,1408931001
4908,92259,4.0,1408930988
4959,2,4.0,837118573
4959,11,4.0,837118052
4959,16,4.0,837117979
4959,19,3.0,837119563
4959,141,5.0,837118012
4959,150,4.0,837117285
4959,151,3.0,837118192
4959,153,3.0,837118851
4959,160,3.0,837119364
4959,161,3.0,837117938
4959,186,3.0,837119031
4959,203,4.0,837119031
4959,225,3.0,837118690
4959,231,3.0,837119424
4959,236,3.0,837118534
4959,253,4.0,837118536
4959,254,3.0,837119077
4959,261,3.0,837118012
4959,265,3.0,837117528
4959,272,3.0,837117613
4959,296,4.0,837117286
4959,300,4.0,837117793
4959,307,4.0,837117503
4959,318,5.0,837117346
4959,329,4.0,837118636
4959,333,3.0,837119210
4959,344,3.0,837119249
4959,349,3.0,837118093
4959,350,3.0,837118226
4959,354,4.0,837118706
4959,355,3.0,837119397
4959,356,4.0,837117395
4959,357,4.0,837117689
4959,365,4.0,837118536
4959,367,3.0,837118618
4959,368,3.0,837118271
4959,370,3.0,837118851
4959,371,3.0,837118462
4959,373,4.0,837117556
4959,377,4.0,837117889
4959,380,3.0,837117287
4959,382,3.0,837118652
4959,410,3.0,837118946
4959,412,4.0,837117889
4959,419,3.0,837119485
4959,428,3.0,837117742
4959,435,3.0,837119454
4959,440,3.0,837117960
4959,448,3.0,837118093
4959,454,3.0,837118300
4959,457,4.0,837117395
4959,471,5.0,837117821
4959,474,4.0,837117767
4959,475,4.0,837117503
4959,477,3.0,837118192
4959,480,4.0,837117852
4959,481,3.0,837118377
4959,490,3.0,837118437
4959,500,4.0,837118226
4959,505,3.0,837119454
4959,508,3.0,837117689
4959,509,3.0,837117665
4959,515,3.0,837117528
4959,520,3.0,837119150
4959,527,5.0,837117345
4959,529,4.0,837117613
4959,535,4.0,837117587
4959,538,5.0,837117689
4959,539,4.0,837118012
4959,540,3.0,837119193
4959,575,3.0,837119294
4959,586,3.0,837118800
4959,587,3.0,837118226
4959,589,3.0,837117721
4959,590,5.0,837117284
4959,592,3.0,837117283
4959,593,4.0,837117346
4959,594,3.0,837117821
4959,595,3.0,837118135
4959,596,3.0,837117938
4959,597,3.0,837118462
4959,608,5.0,837117347
5065,260,4.0,1527153387
5065,318,4.0,1527153385
5065,527,3.5,1527153501
5065,1196,4.0,1527153390
5065,1198,2.5,1527153393
5065,1210,4.0,1527153401
5065,1291,3.5,1527153493
5065,2571,3.0,1527153395
5065,4896,3.5,1527153486
5065,4993,4.0,1527153491
5065,5952,4.5,1527153398
5065,7153,4.5,1527153403
5065,58559,3.0,1527153495
5065,122912,5.0,1527153432
5065,122916,4.0,1527153464
5065,122918,3.5,1527153497
5065,166528,3.0,1527153507
5065,176371,2.5,1527153440
5065,177765,3.0,1527153428
5065,179331,3.5,1527153468
5065,180095,3.5,1527153474
5065,187593,2.5,1527153415
5529,3,0.5,1140743440
5529,7,0.5,1140743489
5529,16,2.5,1140743431
5529,25,5.0,1140743930
5529,36,2.0,1140743693
5529,45,2.0,1140743580
5529,111,4.0,1140744181
5529,123,3.5,1140743905
5529,159,3.5,1140743980
5529,235,3.5,1140743434
5529,296,5.0,1140744062
5529,337,3.5,1140744388
5529,390,4.0,1140743956
5529,420,0.5,1140743470
5529,441,2.0,1140744391
5529,494,1.0,1140743482
5529,497,0.5,1140743487
5529,541,4.0,1140744069
5529,553,1.0,1140743453
5529,653,0.5,1140743479
5529,714,4.0,1140743686
5529,741,3.0,1140744300
5529,757,5.0,1140743793
5529,778,2.0,1140744188
5529,920,1.0,1140743485
5529,968,4.0,1140744125
5529,1080,1.0,1140743447
5529,1089,4.5,1140744096
5529,1103,4.5,1140744408
5529,1175,3.5,1140744363
5529,1206,5.0,1140744210
5529,1213,4.0,1140744060
5529,1214,4.0,1140744077
5529,1218,4.5,1140744518
5529,1237,4.5,1140744330
5529,1258,2.0,1140743450
5529,1265,3.0,1140744196
5529,1274,5.0,1140744245
5529,1285,4.0,1140744237
5529,1304,3.0,1140743476
5529,1348,4.0,1140744033
5529,1374,0.5,1140743500
5529,1407,2.5,1140743496
5529,1729,3.0,1140744289
5529,1732,2.0,1140744275
5529,1757,5.0,1140743719
5529,1809,5.0,1140743735
5529,1912,2.5,1140744082
5529,1968,5.0,1140744439
5529,2019,4.5,1140744042
5529,2144,4.5,1140744470
5529,2145,4.0,1140744457
5529,2169,3.0,1140743698
5529,2174,3.0,1140743418
5529,2291,4.0,1140744258
